,ontology,failed,failed_repair,steps,time,calls,iic_mcs,iic_remove,inf_mcs,inf_weakening,inf_remove
2770,trans,False,False,1.0,1155.0,1379.0,0.0,1.0,1015.0,394.0,353.0
2771,trans,False,False,4.0,2188.0,4153.0,0.0,0.5,1016.0,354.0,354.0
2772,trans,False,False,3.0,1787.0,3898.0,0.0,1.0,850.0,394.0,352.0
2773,trans,False,False,1.0,1162.0,2520.0,0.5,0.5,353.0,353.0,353.0
2774,trans,False,False,1.0,1129.0,2831.0,0.5,0.5,352.0,352.0,352.0
2775,trans,False,False,1.0,1041.0,1517.0,0.0,0.5,355.0,352.0,352.0
2776,trans,False,False,1.0,1128.0,1625.0,0.5,0.5,394.0,394.0,394.0
2777,trans,False,False,3.0,2045.0,7044.0,0.0,0.0,393.0,310.0,393.0
2778,trans,False,False,1.0,1124.0,2845.0,0.5,0.5,352.0,352.0,352.0
2779,trans,False,False,1.0,1184.0,4224.0,1.0,0.5,270.0,393.0,393.0
2780,trans,False,False,1.0,1282.0,2538.0,0.5,0.5,402.0,402.0,402.0
2781,trans,False,False,1.0,1109.0,2718.0,0.7321428571428571,1.0,368.0,394.0,352.0
2782,trans,False,False,6.0,3370.0,10176.0,0.5,0.5,352.0,352.0,352.0
2783,trans,False,False,1.0,1077.0,1604.0,1.0,1.0,360.0,402.0,360.0
2784,trans,False,False,1.0,1185.0,2422.0,0.0,0.5,518.0,394.0,394.0
2785,trans,False,False,1.0,1177.0,1225.0,0.5,0.5,464.0,464.0,464.0
2786,trans,False,False,4.0,2634.0,4419.0,1.0,0.5,436.0,478.0,478.0
2787,trans,False,False,5.0,2978.0,6281.0,0.5,0.5,398.0,398.0,398.0
2788,trans,False,False,1.0,1231.0,5450.0,0.5,0.5,397.0,397.0,397.0
2789,trans,False,False,1.0,1083.0,1382.0,0.0,0.5,356.0,353.0,353.0
2790,trans,False,False,1.0,1034.0,1299.0,1.0,0.5,266.0,352.0,352.0
2791,trans,False,False,1.0,1049.0,1557.0,0.0,0.5,520.0,393.0,393.0
2792,trans,False,False,1.0,1215.0,1985.0,0.3333333333333333,0.5,353.0,352.0,352.0
2793,trans,False,False,1.0,1194.0,1637.0,0.5,1.0,394.0,394.0,308.0
2794,trans,False,False,2.0,1459.0,2945.0,0.0,1.0,850.0,640.0,352.0
2795,trans,False,False,1.0,1056.0,2219.0,1.0,1.0,395.0,437.0,395.0
2796,trans,False,False,1.0,1300.0,1990.0,0.0,0.0,397.0,396.0,397.0
2797,trans,False,False,1.0,1142.0,1502.0,0.0,0.5,408.0,393.0,393.0
2798,trans,False,False,1.0,1074.0,3708.0,1.0,0.5,344.0,430.0,430.0
2799,trans,False,False,1.0,1086.0,1474.0,0.9534883720930233,1.0,355.0,394.0,352.0
2800,trans,False,False,1.0,1102.0,2374.0,0.9601593625498008,1.0,370.0,601.0,354.0
2801,trans,False,False,1.0,1208.0,1761.0,0.9777777777777777,0.0,267.0,310.0,353.0
2802,trans,False,False,1.0,1196.0,3550.0,1.0,1.0,267.0,352.0,267.0
2803,trans,False,False,1.0,1106.0,1496.0,0.0,0.5,361.0,358.0,358.0
2804,trans,False,False,1.0,1241.0,2309.0,1.0,0.0,351.0,352.0,394.0
2805,trans,False,False,1.0,1109.0,2604.0,0.0,0.5,412.0,396.0,396.0
2806,trans,False,False,2.0,1436.0,2685.0,0.7884615384615384,1.0,364.0,394.0,352.0
2807,trans,False,False,2.0,1898.0,6175.0,0.5,0.5,400.0,400.0,400.0
2808,trans,False,False,1.0,1176.0,2326.0,1.0,1.0,353.0,600.0,353.0
2809,trans,False,False,1.0,1098.0,2083.0,0.0,0.5,851.0,355.0,355.0
2810,trans,False,False,1.0,1095.0,1946.0,0.9534883720930233,1.0,355.0,394.0,352.0
2811,trans,False,False,1.0,1184.0,2061.0,1.0,1.0,420.0,421.0,420.0
2812,trans,False,False,2.0,1410.0,2496.0,0.5,0.5,353.0,353.0,353.0
2813,trans,False,False,2.0,1436.0,2380.0,1.0,1.0,311.0,396.0,311.0
2814,trans,False,False,1.0,1164.0,2926.0,0.9601593625498008,1.0,370.0,601.0,354.0
2815,trans,False,False,1.0,1087.0,2216.0,0.0,0.5,1017.0,360.0,360.0
2816,trans,False,False,1.0,1161.0,2890.0,0.0,1.0,851.0,395.0,353.0
2817,trans,False,False,2.0,1643.0,5172.0,0.4819277108433735,0.6666666666666666,312.0,309.0,266.0
2818,trans,False,False,1.0,1157.0,2085.0,0.0,0.5,526.0,399.0,399.0
2819,trans,False,False,1.0,1073.0,3839.0,1.0,0.5,355.0,398.0,398.0
2820,trans,True,False,,,,,,,,
2821,trans,True,False,,,,,,,,
2822,trans,True,False,,,,,,,,
2823,trans,True,False,,,,,,,,
2824,trans,True,False,,,,,,,,
2825,trans,True,False,,,,,,,,
2826,vio,False,False,1.0,1567.0,2517.0,0.0,0.8888888888888888,6016.0,723.0,660.0
2827,vio,False,False,4.0,15595.0,13688.0,0.9949021207177814,0.006521739130434782,1094.0,5948.0,6402.0
2828,vio,False,False,2.0,5936.0,5121.0,0.9215358931552587,0.9215358931552587,5312.0,5817.0,5312.0
2829,vio,False,False,2.0,3137.0,6904.0,0.09782608695652174,0.09782608695652174,808.0,734.0,808.0
2830,vio,False,False,2.0,3388.0,12021.0,1.0,1.0,661.0,662.0,661.0
2831,vio,False,False,2.0,2871.0,5665.0,1.0,0.0,1263.0,1352.0,1377.0
2832,vio,False,False,1.0,3176.0,4839.0,0.013020833333333334,0.9186440677966101,6174.0,5800.0,4565.0
2833,vio,False,False,1.0,2688.0,7161.0,1.0,1.0,628.0,647.0,628.0
2834,vio,False,False,4.0,9393.0,13230.0,0.0,0.0029271862422246614,2556.0,2553.0,5270.0
2835,vio,False,False,2.0,5378.0,5961.0,1.0,0.5,1198.0,5952.0,5952.0
2836,vio,False,False,2.0,3304.0,8775.0,0.0,0.0,1857.0,1855.0,1857.0
2837,vio,False,False,6.0,11063.0,19550.0,1.0,1.0,713.0,1011.0,713.0
2838,vio,False,False,1.0,10643.0,6439.0,0.6666666666666666,0.0,2703.0,2704.0,2705.0
2839,vio,False,False,1.0,1430.0,1496.0,0.5,0.5,731.0,731.0,731.0
2840,vio,False,False,3.0,14594.0,14706.0,1.0,0.002288329519450801,786.0,794.0,1229.0
2841,vio,False,False,1.0,1878.0,2095.0,1.0,0.5,1149.0,1151.0,1151.0
2842,vio,False,False,5.0,7531.0,15562.0,0.0,0.0,881.0,808.0,881.0
2843,vio,False,False,12.0,20306.0,27433.0,0.7954545454545454,0.0,1011.0,1063.0,1185.0
2844,vio,False,False,5.0,24068.0,15488.0,0.0,0.0,1112.0,829.0,1112.0
2845,vio,False,False,3.0,4635.0,12207.0,1.0,1.0,1913.0,1988.0,1913.0
2846,vio,False,False,1.0,2186.0,3042.0,1.0,0.013110846245530394,5197.0,5199.0,6016.0
2847,vio,False,False,11.0,30617.0,25646.0,0.8676293622141997,0.7533557046979866,3298.0,3909.0,3607.0
2848,vio,False,False,1.0,2461.0,6628.0,0.5,0.5,768.0,768.0,768.0
2849,vio,False,False,2.0,3681.0,5595.0,0.0,0.72265625,5748.0,830.0,716.0
2850,vio,False,False,2.0,3903.0,6046.0,0.004764425622022234,0.5,5370.0,1628.0,1628.0
2851,vio,False,False,4.0,6142.0,8520.0,0.3411016949152542,0.03205128205128205,6032.0,5882.0,6174.0
2852,vio,False,False,1.0,2729.0,6583.0,1.0,1.0,1525.0,2662.0,2136.0
2853,vio,False,False,2.0,9278.0,12429.0,0.0316622691292876,0.0,983.0,628.0,1432.0
2854,vio,False,False,1.0,1567.0,1600.0,0.5,1.0,808.0,808.0,710.0
2855,vio,False,False,4.0,4975.0,7325.0,0.5,0.0,5635.0,5635.0,5714.0
2856,vio,False,False,1.0,7529.0,5244.0,0.3584905660377358,0.5,3985.0,3955.0,3955.0
2857,vio,False,False,1.0,2206.0,2111.0,0.5,0.0,721.0,721.0,954.0
2858,vio,False,False,1.0,3961.0,10685.0,0.0,1.0,5350.0,1091.0,1079.0
2859,vio,False,False,1.0,1611.0,1168.0,0.9849906191369606,0.5,5733.0,6250.0,6250.0
2860,vio,False,False,1.0,2412.0,9249.0,0.44776119402985076,1.0,1247.0,1233.0,1173.0
2861,vio,False,False,4.0,6645.0,9123.0,0.08007626310772165,1.0,6090.0,5209.0,753.0
2862,vio,False,False,1.0,2416.0,2256.0,0.9915254237288136,0.9918032786885246,5935.0,6167.0,5567.0
2863,vio,False,False,3.0,3739.0,8952.0,1.0,1.0,636.0,744.0,646.0
2864,vio,False,False,2.0,5159.0,10934.0,0.0,0.46153846153846156,1471.0,667.0,668.0
2865,vio,False,False,2.0,2853.0,13802.0,0.2553191489361702,0.2222222222222222,632.0,609.0,624.0
2866,vio,False,False,3.0,8811.0,12252.0,0.9937597503900156,0.0,1048.0,1681.0,1744.0
2867,vio,False,False,2.0,3768.0,7160.0,0.5,0.0,593.0,593.0,731.0
2868,vio,False,False,2.0,51365.0,14077.0,0.0,0.0,816.0,749.0,816.0
2869,vio,False,False,2.0,3602.0,3883.0,0.9786666666666667,0.9786666666666667,2560.0,2919.0,2560.0
2870,vio,False,False,9.0,14647.0,18726.0,0.0,0.038461538461538464,699.0,628.0,652.0
2871,vio,False,False,4.0,42531.0,16637.0,0.9994103773584906,0.019567979669631513,775.0,2469.0,6250.0
2872,vio,False,False,1.0,2170.0,9610.0,1.0,1.0,785.0,1588.0,785.0
2873,vio,False,False,2.0,2837.0,8736.0,0.5,1.0,1436.0,1436.0,1364.0
2874,vio,False,False,2.0,18345.0,13805.0,0.0,0.004545454545454545,4446.0,964.0,1182.0
2875,vio,False,False,1.0,2520.0,4352.0,0.1,1.0,1067.0,931.0,628.0
2876,vio,False,False,1.0,2388.0,5201.0,0.9807780320366133,0.0,3915.0,6016.0,6020.0
2877,vio,False,False,1.0,3043.0,4289.0,0.0017605633802816902,0.0,4535.0,1139.0,1142.0
2878,vio,False,False,4.0,5801.0,10445.0,0.028685258964143426,0.046511627906976744,1810.0,627.0,705.0
2879,vio,False,False,1.0,2760.0,7625.0,0.0262582056892779,0.0,1994.0,1561.0,2297.0
2880,vio,False,False,6.0,114690.0,18126.0,0.6730769230769231,1.0,892.0,946.0,857.0
2881,vio,False,False,1.0,10288.0,7135.0,0.0,0.884393063583815,1058.0,832.0,699.0
2882,vio,False,False,1.0,2847.0,5587.0,0.0021253985122210413,0.5,2759.0,1822.0,1822.0
2883,vio,False,False,4.0,8449.0,13566.0,0.0,0.0,863.0,722.0,863.0
2884,vio,False,False,1.0,2388.0,4231.0,0.9937444146559428,0.9905362776025236,1375.0,5795.0,2374.0
2885,vio,False,False,2.0,5718.0,14866.0,0.001525165226232842,1.0,4671.0,749.0,648.0
2886,vio,False,False,15.0,31971.0,27891.0,1.0,0.5,1050.0,6173.0,6173.0
2887,vio,False,False,2.0,3073.0,5209.0,0.0019588638589618022,1.0,5572.0,3538.0,768.0
2888,vio,False,False,2.0,3175.0,4295.0,0.8660436137071651,0.9718045112781954,5077.0,6017.0,5515.0
2889,vio,False,False,1.0,2688.0,5081.0,0.0,0.008319467554076539,1914.0,1886.0,6023.0
2890,vio,False,False,3.0,14569.0,13906.0,0.0,0.0,1072.0,968.0,1072.0
2891,vio,False,False,2.0,5033.0,4866.0,0.6666666666666666,0.6666666666666666,1136.0,1137.0,1136.0
2892,vio,False,False,2.0,4572.0,10784.0,0.5,0.006234126067882706,1520.0,1520.0,5797.0
2893,vio,False,False,1.0,4614.0,7576.0,0.0,0.0,1769.0,1542.0,1769.0
2894,vio,False,False,16.0,26566.0,32647.0,1.0,0.9895428015564203,834.0,4958.0,932.0
2895,vio,False,False,3.0,5110.0,8044.0,0.5714285714285714,0.14285714285714285,1429.0,1432.0,1447.0
2896,vio,False,False,3.0,3658.0,6530.0,0.9506462984723855,0.9951159951159951,733.0,2267.0,645.0
2897,vio,False,False,1.0,2270.0,3741.0,0.0,0.0,5565.0,1547.0,5565.0
2898,vio,False,False,2.0,12734.0,15271.0,0.0019342359767891683,0.003389830508474576,1880.0,850.0,1729.0
2899,vio,False,False,1.0,2110.0,7379.0,0.9939393939393939,0.9980964467005076,2032.0,2195.0,625.0
2900,vio,False,False,1.0,1645.0,1428.0,0.5,1.0,743.0,743.0,645.0
2901,vio,False,False,4.0,5452.0,7486.0,0.0,0.0,742.0,737.0,5717.0
2902,vio,False,False,1.0,2916.0,9955.0,0.5,0.5,821.0,821.0,821.0
2903,vio,False,False,6.0,13767.0,22041.0,0.0,1.0,958.0,823.0,813.0
2904,vio,False,False,3.0,6607.0,12932.0,0.05572755417956656,0.5,917.0,630.0,630.0
2905,vio,False,False,1.0,6029.0,5892.0,0.5982142857142857,0.0,1324.0,1346.0,4913.0
2906,vio,False,False,5.0,30144.0,11460.0,0.976465730800991,0.5,2661.0,4969.0,4969.0
2907,vio,False,False,1.0,2896.0,2875.0,1.0,0.0,5355.0,5429.0,5577.0
2908,vio,False,False,1.0,1570.0,1573.0,0.5,0.5,743.0,743.0,743.0
2909,vio,False,False,3.0,6349.0,11191.0,1.0,1.0,1399.0,1774.0,1700.0
2910,vio,False,False,1.0,6276.0,4814.0,0.0,0.0,1190.0,1141.0,1190.0
2911,vio,False,False,1.0,23073.0,6757.0,1.0,1.0,1895.0,1902.0,1898.0
2912,vio,False,False,4.0,33946.0,15599.0,0.9991668402416163,0.0,1309.0,6102.0,6253.0
2913,vio,False,False,5.0,6074.0,15737.0,0.5,1.0,690.0,690.0,637.0
2914,vio,False,False,2.0,3719.0,6024.0,0.3211009174311927,0.011976047904191617,4033.0,3994.0,5950.0
2915,vio,False,False,1.0,2978.0,9210.0,0.5,0.0,628.0,628.0,632.0
2916,vio,False,False,3.0,5132.0,13365.0,0.5,0.5,690.0,690.0,690.0
2917,vio,False,False,1.0,3332.0,3725.0,0.0,0.0,741.0,675.0,5393.0
2918,vio,False,False,4.0,220166.0,13061.0,0.25984251968503935,,1175.0,1053.0,
2919,vio,False,False,1.0,1997.0,8714.0,1.0,1.0,993.0,1213.0,1139.0
2920,vio,False,False,3.0,4038.0,9530.0,0.0,0.0,2648.0,1601.0,2648.0
2921,vio,False,False,1.0,2043.0,3384.0,0.0,0.0,783.0,767.0,783.0
2922,vio,False,False,1.0,2013.0,5624.0,1.0,0.5,2208.0,2346.0,2346.0
2923,vio,False,False,1.0,3031.0,10805.0,1.0,0.5,654.0,752.0,752.0
2924,vio,False,False,1.0,6167.0,4375.0,1.0,0.9958715596330275,1011.0,5752.0,3590.0
2925,vio,False,False,1.0,4425.0,11690.0,0.005028916268544128,0.5,4566.0,629.0,629.0
2926,vio,True,False,,,,,,,,
2927,vio,True,False,,,,,,,,
2928,vio,True,True,,,,,,,,
2929,vio,True,True,,,,,,,,
2930,vio,True,False,,,,,,,,
2931,vio,True,True,,,,,,,,
2932,vio,True,False,,,,,,,,
2933,vio,True,True,,,,,,,,
2934,triage,False,False,1.0,2358.0,5193.0,0.9307065217391305,0.5,394.0,1028.0,1028.0
2935,triage,False,False,1.0,2218.0,2859.0,0.016877637130801686,0.0,748.0,519.0,801.0
2936,triage,False,False,1.0,1963.0,1660.0,0.1596244131455399,1.0,1033.0,743.0,627.0
2937,triage,False,False,2.0,6246.0,3455.0,0.9849624060150376,0.5,834.0,1092.0,1092.0
2938,triage,False,False,4.0,2631.0,5529.0,0.0944206008583691,0.8779527559055118,813.0,624.0,432.0
2939,triage,False,False,17.0,25746.0,23628.0,0.8586956521739131,1.0,663.0,861.0,718.0
2940,triage,False,False,1.0,3278.0,2505.0,0.03292181069958848,0.0224,885.0,431.0,1028.0
2941,triage,False,False,2.0,3147.0,3143.0,0.5,1.0,669.0,669.0,652.0
2942,triage,False,False,3.0,3007.0,5800.0,0.19517543859649122,0.18619246861924685,829.0,551.0,851.0
2943,triage,False,False,1.0,1916.0,1711.0,0.8209606986899564,0.9090909090909091,916.0,1063.0,1036.0
2944,triage,False,False,1.0,1943.0,1655.0,0.22297297297297297,0.13076923076923078,1002.0,838.0,1030.0
2945,triage,False,False,1.0,3525.0,4502.0,0.5,0.5,473.0,473.0,473.0
2946,triage,False,False,5.0,25786.0,9715.0,0.7628865979381443,1.0,578.0,629.0,575.0
2947,triage,False,False,1.0,2117.0,1357.0,0.5,0.9377713458755427,1063.0,1063.0,458.0
2948,triage,False,False,2.0,5754.0,4430.0,0.5,0.5,1011.0,1011.0,1011.0
2949,triage,False,False,3.0,4372.0,5709.0,0.5,0.5570469798657718,587.0,587.0,553.0
2950,triage,False,False,1.0,1369.0,2252.0,0.7058823529411765,0.7058823529411765,589.0,624.0,589.0
2951,triage,False,False,1.0,2024.0,1960.0,0.37028824833702884,0.08814102564102565,664.0,547.0,1061.0
2952,triage,False,False,2.0,2610.0,4219.0,0.05642633228840126,1.0,1092.0,526.0,417.0
2953,triage,False,False,1.0,1330.0,1735.0,0.4050632911392405,0.5,582.0,567.0,567.0
2954,triage,False,False,2.0,3586.0,3036.0,1.0,0.1079734219269103,479.0,559.0,1031.0
2955,triage,False,False,2.0,12200.0,3509.0,0.3541147132169576,0.5,815.0,698.0,698.0
2956,triage,False,False,1.0,1308.0,2590.0,0.5,0.867109634551495,607.0,607.0,386.0
2957,triage,False,False,3.0,2061.0,4220.0,0.5,0.7692307692307693,568.0,568.0,519.0
2958,triage,False,False,2.0,3294.0,3656.0,0.8,0.9385964912280702,762.0,783.0,683.0
2959,triage,False,False,2.0,4446.0,3528.0,0.3724137931034483,0.4555984555984556,758.0,684.0,707.0
2960,triage,False,False,4.0,9110.0,7037.0,0.5740740740740741,0.6683417085427136,747.0,827.0,693.0
2961,triage,False,False,1.0,1665.0,2841.0,0.6064516129032258,0.5,487.0,553.0,553.0
2962,triage,False,False,4.0,5062.0,6427.0,0.0,0.0,667.0,642.0,667.0
2963,triage,False,False,1.0,1916.0,2642.0,0.3141592920353982,,521.0,437.0,
2964,triage,False,False,1.0,1609.0,2653.0,0.0,0.12418300653594772,586.0,507.0,622.0
2965,triage,False,False,3.0,3887.0,5076.0,0.05591397849462366,0.5,1059.0,646.0,646.0
2966,triage,False,False,3.0,6224.0,3795.0,0.5,0.9748201438848921,961.0,961.0,433.0
2967,triage,False,False,3.0,13263.0,5598.0,0.8783382789317508,1.0,720.0,975.0,764.0
2968,triage,False,False,1.0,2065.0,2636.0,0.8378378378378378,0.5,946.0,971.0,971.0
2969,triage,False,False,3.0,4255.0,3934.0,0.7321428571428571,0.5,800.0,852.0,852.0
2970,triage,False,False,3.0,3029.0,3534.0,0.06765327695560254,0.06765327695560254,705.0,296.0,705.0
2971,triage,False,False,2.0,3523.0,2370.0,0.9696969696969697,0.5,1092.0,1123.0,1123.0
2972,triage,False,False,3.0,2998.0,3698.0,0.5,0.5,551.0,551.0,551.0
2973,triage,False,False,3.0,6024.0,5490.0,0.975103734439834,0.5,481.0,710.0,710.0
2974,triage,False,False,2.0,7418.0,4873.0,0.9094567404426559,0.9297752808988764,624.0,1031.0,725.0
2975,triage,False,False,1.0,1987.0,1407.0,0.23384615384615384,0.5,657.0,484.0,484.0
2976,triage,False,False,1.0,1693.0,2869.0,0.22594142259414227,1.0,645.0,514.0,463.0
2977,triage,False,False,1.0,5587.0,2886.0,0.5,0.149812734082397,546.0,546.0,920.0
2978,triage,False,False,1.0,2074.0,1898.0,0.978494623655914,0.9411764705882353,913.0,1091.0,1061.0
2979,triage,False,False,6.0,15263.0,8819.0,0.02127659574468085,0.5,1123.0,1033.0,1033.0
2980,triage,False,False,3.0,23412.0,6534.0,0.9488272921108742,0.015625,640.0,1061.0,1123.0
2981,triage,False,False,1.0,1755.0,3106.0,0.3210412147505423,0.11940298507462686,737.0,572.0,1031.0
2982,triage,False,False,1.0,2720.0,1967.0,0.9393939393939394,0.5,1063.0,1092.0,1092.0
2983,triage,False,False,1.0,27990.0,3589.0,0.05232558139534884,0.5,1061.0,599.0,599.0
2984,triage,False,False,1.0,2374.0,1861.0,0.5,0.06060606060606061,1063.0,1063.0,1092.0
2985,triage,False,False,1.0,1709.0,2398.0,0.9607843137254902,0.08955223880597014,540.0,916.0,971.0
2986,triage,False,False,2.0,3405.0,3284.0,1.0,0.37610619469026546,606.0,645.0,701.0
2987,triage,False,False,1.0,2074.0,2144.0,0.5621301775147929,1.0,357.0,378.0,305.0
2988,triage,False,False,1.0,1225.0,1627.0,0.19385796545105566,0.22549019607843138,639.0,320.0,432.0
2989,triage,False,False,2.0,2238.0,3353.0,0.425,1.0,629.0,581.0,557.0
2990,triage,False,False,1.0,3238.0,3501.0,0.9906976744186047,0.5,670.0,1092.0,1092.0
2991,triage,False,False,1.0,1888.0,1818.0,1.0,1.0,596.0,616.0,596.0
2992,triage,False,False,1.0,3037.0,2592.0,0.8242677824267782,0.11666666666666667,708.0,863.0,955.0
2993,triage,False,False,8.0,10900.0,11307.0,0.6341463414634146,0.5,798.0,831.0,831.0
2994,triage,False,False,2.0,3114.0,2563.0,0.20930232558139536,0.20930232558139536,1033.0,858.0,1033.0
2995,triage,False,False,2.0,1824.0,3262.0,0.1931166347992352,0.21635883905013192,642.0,321.0,536.0
2996,triage,False,False,1.0,2050.0,2037.0,0.8161764705882353,0.8161764705882353,434.0,692.0,434.0
2997,triage,False,False,1.0,3805.0,2673.0,0.5,0.053691275167785234,826.0,826.0,1092.0
2998,triage,False,False,6.0,8967.0,11608.0,0.17040358744394618,0.9868421052631579,824.0,677.0,307.0
2999,triage,False,False,5.0,23200.0,9249.0,0.0,0.5,733.0,468.0,468.0
3000,triage,False,False,1.0,1772.0,2497.0,0.6776859504132231,0.21794871794871795,537.0,623.0,667.0
3001,triage,False,False,2.0,3071.0,3857.0,0.5,0.5,629.0,629.0,629.0
3002,triage,False,False,3.0,8742.0,3955.0,0.5,0.5,493.0,493.0,493.0
3003,triage,False,False,1.0,2852.0,3328.0,0.5,0.5,440.0,440.0,440.0
3004,triage,False,False,2.0,6247.0,5122.0,0.453125,0.6,753.0,741.0,724.0
3005,triage,False,False,1.0,2952.0,3961.0,0.2938388625592417,0.5540540540540541,619.0,445.0,421.0
3006,triage,False,False,2.0,4150.0,3703.0,0.5,0.19767441860465115,690.0,690.0,742.0
3007,triage,False,False,6.0,7388.0,8690.0,1.0,1.0,733.0,747.0,733.0
3008,triage,False,False,29.0,60837.0,34671.0,0.015625,0.015625,1123.0,1061.0,1123.0
3009,triage,False,False,2.0,2805.0,3967.0,0.05253940455341506,1.0,972.0,461.0,409.0
3010,triage,False,False,2.0,3425.0,4449.0,0.574468085106383,0.5,614.0,621.0,621.0
3011,triage,False,False,1.0,2036.0,1735.0,0.6170212765957447,0.625,603.0,636.0,612.0
3012,triage,False,False,2.0,5754.0,3799.0,0.45126353790613716,0.5,767.0,740.0,740.0
3013,triage,False,False,1.0,16613.0,2749.0,0.44254278728606355,0.5,693.0,646.0,646.0
3014,triage,False,False,1.0,2672.0,2045.0,0.017045454545454544,0.9591346153846154,1063.0,723.0,341.0
3015,triage,False,False,1.0,6911.0,2526.0,0.09090909090909091,0.5,1063.0,1036.0,1036.0
3016,triage,False,False,6.0,11103.0,8983.0,0.5,0.5,1091.0,1091.0,1091.0
3017,triage,False,False,3.0,8027.0,5252.0,0.711864406779661,0.6464646464646465,677.0,702.0,673.0
3018,triage,False,False,2.0,3255.0,2841.0,0.5,0.5,631.0,631.0,631.0
3019,triage,False,False,1.0,2360.0,2050.0,0.6724137931034483,0.5,873.0,913.0,913.0
3020,triage,False,False,2.0,3028.0,4248.0,0.26865671641791045,0.5,654.0,592.0,592.0
3021,triage,False,False,2.0,4190.0,2301.0,0.14107883817427386,0.14107883817427386,1091.0,918.0,1091.0
3022,triage,False,False,1.0,7582.0,2919.0,0.9621451104100947,0.5,799.0,1092.0,1092.0
3023,triage,False,False,1.0,3211.0,2542.0,0.5842696629213483,0.04602510460251046,740.0,755.0,972.0
3024,triage,False,False,3.0,28314.0,5379.0,0.7692307692307693,0.5,686.0,805.0,805.0
3025,triage,False,False,1.0,3881.0,2545.0,0.5,0.5,563.0,563.0,563.0
3026,triage,False,False,1.0,1961.0,2146.0,1.0,1.0,709.0,735.0,709.0
3027,triage,False,False,1.0,2108.0,2728.0,0.94,0.01282051282051282,631.0,939.0,1091.0
3028,triage,False,False,1.0,2413.0,2356.0,0.7323076923076923,0.8240534521158129,739.0,890.0,599.0
3029,triage,False,False,1.0,2500.0,2553.0,1.0,1.0,497.0,544.0,497.0
3030,triage,False,False,3.0,11065.0,5836.0,0.5,0.40476190476190477,719.0,719.0,727.0
3031,triage,False,False,2.0,8203.0,4053.0,0.9117647058823529,0.9117647058823529,1033.0,1061.0,1033.0
3032,triage,False,False,1.0,3926.0,2185.0,0.9615384615384616,0.12569832402234637,566.0,614.0,882.0
3033,triage,False,False,2.0,5533.0,3065.0,0.9393939393939394,0.5,1063.0,1092.0,1092.0
3034,triage,True,True,,,,,,,,
3035,triage,True,True,,,,,,,,
3036,triage,True,True,,,,,,,,
3037,triage,True,False,,,,,,,,
3038,triage,True,True,,,,,,,,
3039,triage,True,False,,,,,,,,
3040,triage,True,True,,,,,,,,
3041,triage,True,True,,,,,,,,
3042,triage,True,False,,,,,,,,
3043,triage,True,False,,,,,,,,
3044,triage,True,False,,,,,,,,
3045,triage,True,False,,,,,,,,
3046,triage,True,True,,,,,,,,
3047,triage,True,True,,,,,,,,
3048,triage,True,True,,,,,,,,
3049,triage,True,True,,,,,,,,
3050,triage,True,False,,,,,,,,
3051,triage,True,True,,,,,,,,
3052,triage,True,False,,,,,,,,
3053,triage,True,False,,,,,,,,
3054,triage,True,False,,,,,,,,
3055,triage,True,False,,,,,,,,
3056,triage,True,False,,,,,,,,
3057,triage,True,False,,,,,,,,
3058,triage,True,False,,,,,,,,
3059,triage,True,False,,,,,,,,
3060,triage,True,False,,,,,,,,
3061,triage,True,False,,,,,,,,
3062,triage,True,True,,,,,,,,
3063,triage,True,True,,,,,,,,
3064,triage,True,True,,,,,,,,
3065,triage,True,False,,,,,,,,
3066,triage,True,False,,,,,,,,
3067,triage,True,False,,,,,,,,
3068,triage,True,False,,,,,,,,
3069,triage,True,False,,,,,,,,
3070,triage,True,False,,,,,,,,
3071,triage,True,True,,,,,,,,
3072,triage,True,True,,,,,,,,
3073,triage,True,False,,,,,,,,
3074,triage,True,False,,,,,,,,
3075,triage,True,False,,,,,,,,
3076,triage,True,False,,,,,,,,
3077,triage,True,False,,,,,,,,
3078,triage,True,False,,,,,,,,
3079,triage,True,True,,,,,,,,
3080,triage,True,False,,,,,,,,
3081,triage,True,False,,,,,,,,
3082,triage,True,True,,,,,,,,
3083,triage,True,False,,,,,,,,
3084,triage,True,False,,,,,,,,
3085,triage,True,False,,,,,,,,
3086,triage,True,False,,,,,,,,
3087,triage,True,False,,,,,,,,
3088,triage,True,False,,,,,,,,
3089,triage,True,True,,,,,,,,
3090,triage,True,False,,,,,,,,
3091,triage,True,True,,,,,,,,
3092,triage,True,False,,,,,,,,
3093,triage,True,True,,,,,,,,
3094,triage,True,False,,,,,,,,
3095,triage,True,False,,,,,,,,
3096,triage,True,False,,,,,,,,
3097,triage,True,True,,,,,,,,
3098,triage,True,True,,,,,,,,
3099,triage,True,False,,,,,,,,
3100,triage,True,False,,,,,,,,
3101,triage,True,False,,,,,,,,
3102,triage,True,False,,,,,,,,
3103,triage,True,False,,,,,,,,
3104,triage,True,True,,,,,,,,
3105,triage,True,True,,,,,,,,
3106,triage,True,False,,,,,,,,
3107,triage,True,False,,,,,,,,
3108,triage,True,False,,,,,,,,
3109,triage,True,True,,,,,,,,
3110,triage,True,False,,,,,,,,
3111,triage,True,False,,,,,,,,
3112,triage,True,True,,,,,,,,
3113,triage,True,True,,,,,,,,
3114,triage,True,False,,,,,,,,
